algorithm,validation_method,remove_outliers,scale_data,use_pca,impute_missing_values,params,time,conf_matrix,accuracy,precision,recall,f1
svm_classifier,cross_validation,False,False,False,True,"{'C': 0.01, 'kernel': 'linear'}",0.05707669258117676,"[[123.0, 14.0], [9.0, 72.0]]",0.894660071029934,0.8961624830810878,0.8863874413419408,0.8887774860153413
svm_classifier,cross_validation,False,False,False,True,"{'C': 1, 'kernel': 'linear'}",0.05809760093688965,"[[132.0, 5.0], [5.0, 76.0]]",0.9540842212075088,0.9507231187048463,0.9511685377651403,0.9504953153073302
svm_classifier,cross_validation,False,False,False,True,"{'C': 10, 'kernel': 'linear'}",0.05444073677062988,"[[129.0, 8.0], [5.0, 76.0]]",0.9403221714865552,0.9406913023607375,0.9334127889486838,0.9358186287513259
svm_classifier,holdout,False,False,False,True,default,0.016023635864257812,"[[39, 2], [3, 22]]",0.9242424242424242,0.9156097560975609,0.9226190476190477,0.9188591099090238
svm_classifier,cross_validation,False,False,False,False,"{'C': 0.01, 'kernel': 'linear'}",0.03056478500366211,"[[55.0, 5.0], [3.0, 48.0]]",0.9277245782033744,0.9329191033138402,0.930566448801743,0.9271181431895719
svm_classifier,cross_validation,False,False,False,False,"{'C': 1, 'kernel': 'linear'}",0.030551671981811523,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
svm_classifier,cross_validation,False,False,False,False,"{'C': 10, 'kernel': 'linear'}",0.029567956924438477,"[[59.0, 1.0], [1.0, 50.0]]",0.9824441404468764,0.9828947368421052,0.9822222222222222,0.9820735042409919
svm_classifier,holdout,False,False,False,False,default,0.010508537292480469,"[[20, 0], [1, 17]]",0.9736842105263158,0.9722222222222222,0.9761904761904762,0.9735191637630662
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.07825756072998047,"[[127.0, 10.0], [8.0, 73.0]]",0.9173642820903094,0.9153530705994714,0.9096673570721431,0.9117605358141171
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.07319903373718262,"[[127.0, 10.0], [8.0, 73.0]]",0.9173642820903094,0.9153530705994714,0.9096673570721431,0.9117605358141171
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.08472204208374023,"[[126.0, 11.0], [10.0, 71.0]]",0.9037924911212581,0.9012856176062156,0.8968125674647413,0.8975751271758275
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.0824272632598877,"[[127.0, 10.0], [9.0, 72.0]]",0.9129249112125825,0.910242533705989,0.9060674758450871,0.907342313172728
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.0788719654083252,"[[124.0, 13.0], [9.0, 72.0]]",0.8992262810755962,0.8995638436253054,0.8908816618145092,0.8934042161794854
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.07082080841064453,"[[125.0, 12.0], [9.0, 72.0]]",0.9037924911212581,0.9029652041695231,0.8956866907574693,0.8980925305601115
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.07694721221923828,"[[127.0, 10.0], [8.0, 73.0]]",0.9173642820903094,0.9153530705994714,0.9096673570721431,0.9117605358141171
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.07116866111755371,"[[127.0, 10.0], [8.0, 73.0]]",0.9173642820903094,0.9153530705994714,0.9096673570721431,0.9117605358141171
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'uniform'}",0.08211779594421387,"[[126.0, 11.0], [10.0, 71.0]]",0.9037924911212581,0.9012856176062156,0.8968125674647413,0.8975751271758275
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'distance'}",0.07008743286132812,"[[127.0, 10.0], [9.0, 72.0]]",0.9129249112125825,0.910242533705989,0.9060674758450871,0.907342313172728
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.07877302169799805,"[[124.0, 13.0], [9.0, 72.0]]",0.8992262810755962,0.8995638436253054,0.8908816618145092,0.8934042161794854
knn_classifier,cross_validation,True,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.07044267654418945,"[[125.0, 12.0], [9.0, 72.0]]",0.9037924911212581,0.9029652041695231,0.8956866907574693,0.8980925305601115
knn_classifier,holdout,True,True,True,True,default,0.022027015686035156,"[[39, 2], [4, 21]]",0.9090909090909091,0.8956097560975609,0.910010111223458,0.9017857142857142
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.061574459075927734,"[[57.0, 3.0], [3.0, 48.0]]",0.9473324213406292,0.9486842105263159,0.952069716775599,0.9462678183740802
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.05115342140197754,"[[57.0, 3.0], [3.0, 48.0]]",0.9473324213406292,0.9486842105263159,0.952069716775599,0.9462678183740802
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.05907893180847168,"[[56.0, 4.0], [4.0, 47.0]]",0.9277245782033744,0.9319931773879143,0.9294771241830065,0.9270320159450005
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.08588671684265137,"[[55.0, 5.0], [3.0, 48.0]]",0.9277245782033744,0.9329191033138402,0.930566448801743,0.9271181431895719
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.05808687210083008,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.050557613372802734,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.05806899070739746,"[[57.0, 3.0], [3.0, 48.0]]",0.9473324213406292,0.9486842105263159,0.952069716775599,0.9462678183740802
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.05210399627685547,"[[57.0, 3.0], [3.0, 48.0]]",0.9473324213406292,0.9486842105263159,0.952069716775599,0.9462678183740802
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'uniform'}",0.05706167221069336,"[[56.0, 4.0], [4.0, 47.0]]",0.9277245782033744,0.9319931773879143,0.9294771241830065,0.9270320159450005
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'distance'}",0.05231499671936035,"[[55.0, 5.0], [3.0, 48.0]]",0.9277245782033744,0.9329191033138402,0.930566448801743,0.9271181431895719
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.0586395263671875,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,True,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.05230355262756348,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,holdout,True,True,True,False,default,0.01601552963256836,"[[19, 1], [2, 16]]",0.9210526315789473,0.9194444444444444,0.9229691876750701,0.9205574912891985
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.07489252090454102,"[[132.0, 5.0], [9.0, 72.0]]",0.9356925418569254,0.9272663285813896,0.9360833756745622,0.9303001434731354
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.06506800651550293,"[[132.0, 5.0], [9.0, 72.0]]",0.9356925418569254,0.9272663285813896,0.9360833756745622,0.9303001434731354
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.07568883895874023,"[[127.0, 10.0], [10.0, 71.0]]",0.9083587011669204,0.9051615865984637,0.9025866645431861,0.9020804312411758
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.0692589282989502,"[[127.0, 10.0], [8.0, 73.0]]",0.9174911212582445,0.9162726977095748,0.9104514190346275,0.9120661803138708
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.0736844539642334,"[[126.0, 11.0], [9.0, 72.0]]",0.9084221207508879,0.9079330655604189,0.9017186272183774,0.9025198100385573
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.06659412384033203,"[[126.0, 11.0], [9.0, 72.0]]",0.9084221207508879,0.9079330655604189,0.9017186272183774,0.9025198100385573
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.07457995414733887,"[[132.0, 5.0], [9.0, 72.0]]",0.9356925418569254,0.9272663285813896,0.9360833756745622,0.9303001434731354
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.06784868240356445,"[[132.0, 5.0], [9.0, 72.0]]",0.9356925418569254,0.9272663285813896,0.9360833756745622,0.9303001434731354
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'uniform'}",0.07419800758361816,"[[127.0, 10.0], [10.0, 71.0]]",0.9083587011669204,0.9051615865984637,0.9025866645431861,0.9020804312411758
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'distance'}",0.06600666046142578,"[[127.0, 10.0], [8.0, 73.0]]",0.9174911212582445,0.9162726977095748,0.9104514190346275,0.9120661803138708
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.07689666748046875,"[[126.0, 11.0], [9.0, 72.0]]",0.9084221207508879,0.9079330655604189,0.9017186272183774,0.9025198100385573
knn_classifier,cross_validation,False,True,True,True,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.06607675552368164,"[[126.0, 11.0], [9.0, 72.0]]",0.9084221207508879,0.9079330655604189,0.9017186272183774,0.9025198100385573
knn_classifier,holdout,False,True,True,True,default,0.02101922035217285,"[[39, 2], [3, 22]]",0.9242424242424242,0.9156097560975609,0.9226190476190477,0.9188591099090238
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.04912376403808594,"[[56.0, 4.0], [3.0, 48.0]]",0.9375284997720018,0.9403508771929824,0.9444444444444443,0.9365585122938066
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.044092655181884766,"[[56.0, 4.0], [3.0, 48.0]]",0.9375284997720018,0.9403508771929824,0.9444444444444443,0.9365585122938066
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.04955101013183594,"[[56.0, 4.0], [4.0, 47.0]]",0.9277245782033744,0.9319931773879143,0.9294771241830065,0.9270320159450005
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.04604935646057129,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.0515589714050293,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.04407668113708496,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.04956650733947754,"[[56.0, 4.0], [3.0, 48.0]]",0.9375284997720018,0.9403508771929824,0.9444444444444443,0.9365585122938066
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.04357099533081055,"[[56.0, 4.0], [3.0, 48.0]]",0.9375284997720018,0.9403508771929824,0.9444444444444443,0.9365585122938066
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'uniform'}",0.05002570152282715,"[[56.0, 4.0], [4.0, 47.0]]",0.9277245782033744,0.9319931773879143,0.9294771241830065,0.9270320159450005
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'distance'}",0.0430445671081543,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.04916024208068848,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,False,True,True,False,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.04509091377258301,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,holdout,False,True,True,False,default,0.014508724212646484,"[[19, 1], [2, 16]]",0.9210526315789473,0.9194444444444444,0.9229691876750701,0.9205574912891985
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.0731973648071289,"[[130.0, 7.0], [8.0, 73.0]]",0.9312531709791984,0.9264641817105826,0.92978543774923,0.9261680953360883
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.06307196617126465,"[[130.0, 7.0], [8.0, 73.0]]",0.9312531709791984,0.9264641817105826,0.92978543774923,0.9261680953360883
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.07261967658996582,"[[126.0, 11.0], [10.0, 71.0]]",0.9037924911212581,0.9012856176062156,0.8968125674647413,0.8975751271758275
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.06461119651794434,"[[127.0, 10.0], [9.0, 72.0]]",0.9129249112125825,0.910242533705989,0.9060674758450871,0.907342313172728
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.07101964950561523,"[[124.0, 13.0], [9.0, 72.0]]",0.8992262810755962,0.8995638436253054,0.8908816618145092,0.8934042161794854
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.06460285186767578,"[[125.0, 12.0], [9.0, 72.0]]",0.9037924911212581,0.9029652041695231,0.8956866907574693,0.8980925305601115
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.07286715507507324,"[[130.0, 7.0], [8.0, 73.0]]",0.9312531709791984,0.9264641817105826,0.92978543774923,0.9261680953360883
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.06407999992370605,"[[130.0, 7.0], [8.0, 73.0]]",0.9312531709791984,0.9264641817105826,0.92978543774923,0.9261680953360883
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'uniform'}",0.07358407974243164,"[[126.0, 11.0], [10.0, 71.0]]",0.9037924911212581,0.9012856176062156,0.8968125674647413,0.8975751271758275
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'distance'}",0.06441545486450195,"[[127.0, 10.0], [9.0, 72.0]]",0.9129249112125825,0.910242533705989,0.9060674758450871,0.907342313172728
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.0732576847076416,"[[124.0, 13.0], [9.0, 72.0]]",0.8992262810755962,0.8995638436253054,0.8908816618145092,0.8934042161794854
knn_classifier,cross_validation,True,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.06361198425292969,"[[125.0, 12.0], [9.0, 72.0]]",0.9037924911212581,0.9029652041695231,0.8956866907574693,0.8980925305601115
knn_classifier,holdout,True,False,True,True,default,0.01901078224182129,"[[39, 2], [3, 22]]",0.9242424242424242,0.9156097560975609,0.9226190476190477,0.9188591099090238
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.051674842834472656,"[[58.0, 2.0], [3.0, 48.0]]",0.9571363429092568,0.957017543859649,0.9606481481481483,0.9560273232099857
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.04603719711303711,"[[58.0, 2.0], [3.0, 48.0]]",0.9571363429092568,0.957017543859649,0.9606481481481483,0.9560273232099857
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.054219722747802734,"[[56.0, 4.0], [4.0, 47.0]]",0.9277245782033744,0.9319931773879143,0.9294771241830065,0.9270320159450005
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.04704737663269043,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.05310368537902832,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.04697728157043457,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.05081653594970703,"[[58.0, 2.0], [3.0, 48.0]]",0.9571363429092568,0.957017543859649,0.9606481481481483,0.9560273232099857
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.04610776901245117,"[[58.0, 2.0], [3.0, 48.0]]",0.9571363429092568,0.957017543859649,0.9606481481481483,0.9560273232099857
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'uniform'}",0.053064823150634766,"[[56.0, 4.0], [4.0, 47.0]]",0.9277245782033744,0.9319931773879143,0.9294771241830065,0.9270320159450005
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'distance'}",0.04413437843322754,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.05253791809082031,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,cross_validation,True,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.046568870544433594,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.923659844054581,0.9218518518518518,0.9173227098647266
knn_classifier,holdout,True,False,True,False,default,0.0145111083984375,"[[19, 1], [2, 16]]",0.9210526315789473,0.9194444444444444,0.9229691876750701,0.9205574912891985
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.07096219062805176,"[[130.0, 7.0], [10.0, 71.0]]",0.921993911719939,0.9130445546004794,0.9205078023794621,0.9154692604710641
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.05957388877868652,"[[130.0, 7.0], [10.0, 71.0]]",0.921993911719939,0.9130445546004794,0.9205078023794621,0.9154692604710641
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.0715799331665039,"[[129.0, 8.0], [10.0, 71.0]]",0.9174277016742769,0.9118216321843121,0.9137061020317265,0.9112114159567127
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.06307578086853027,"[[129.0, 8.0], [9.0, 72.0]]",0.921993911719939,0.9173771877398676,0.917448146353481,0.9161828507722513
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.06899070739746094,"[[127.0, 10.0], [9.0, 72.0]]",0.91298833079655,0.9113344261046366,0.9065236561613372,0.9072081244191833
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.061068058013916016,"[[127.0, 10.0], [9.0, 72.0]]",0.91298833079655,0.9113344261046366,0.9065236561613372,0.9072081244191833
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.07020688056945801,"[[130.0, 7.0], [10.0, 71.0]]",0.921993911719939,0.9130445546004794,0.9205078023794621,0.9154692604710641
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.059580087661743164,"[[130.0, 7.0], [10.0, 71.0]]",0.921993911719939,0.9130445546004794,0.9205078023794621,0.9154692604710641
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'uniform'}",0.06958746910095215,"[[129.0, 8.0], [10.0, 71.0]]",0.9174277016742769,0.9118216321843121,0.9137061020317265,0.9112114159567127
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'distance'}",0.06177186965942383,"[[129.0, 8.0], [9.0, 72.0]]",0.921993911719939,0.9173771877398676,0.917448146353481,0.9161828507722513
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.07074689865112305,"[[127.0, 10.0], [9.0, 72.0]]",0.91298833079655,0.9113344261046366,0.9065236561613372,0.9072081244191833
knn_classifier,cross_validation,False,False,True,True,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.06006360054016113,"[[127.0, 10.0], [9.0, 72.0]]",0.91298833079655,0.9113344261046366,0.9065236561613372,0.9072081244191833
knn_classifier,holdout,False,False,True,True,default,0.019021034240722656,"[[39, 2], [3, 22]]",0.9242424242424242,0.9156097560975609,0.9226190476190477,0.9188591099090238
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.045075178146362305,"[[57.0, 3.0], [3.0, 48.0]]",0.9473324213406292,0.9486842105263159,0.952069716775599,0.9462678183740802
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.03904461860656738,"[[57.0, 3.0], [3.0, 48.0]]",0.9473324213406292,0.9486842105263159,0.952069716775599,0.9462678183740802
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.04456782341003418,"[[56.0, 4.0], [4.0, 47.0]]",0.9277245782033744,0.9319931773879143,0.9294771241830065,0.9270320159450005
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.03803825378417969,"[[56.0, 4.0], [3.0, 48.0]]",0.9375284997720018,0.9412524366471735,0.9381917211328976,0.9368274492698457
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.04620003700256348,"[[55.0, 5.0], [3.0, 48.0]]",0.9277245782033744,0.9329191033138402,0.930566448801743,0.9271181431895719
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.03903794288635254,"[[55.0, 5.0], [3.0, 48.0]]",0.9277245782033744,0.9329191033138402,0.930566448801743,0.9271181431895719
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.04241156578063965,"[[57.0, 3.0], [3.0, 48.0]]",0.9473324213406292,0.9486842105263159,0.952069716775599,0.9462678183740802
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.0370488166809082,"[[57.0, 3.0], [3.0, 48.0]]",0.9473324213406292,0.9486842105263159,0.952069716775599,0.9462678183740802
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'uniform'}",0.04364609718322754,"[[56.0, 4.0], [4.0, 47.0]]",0.9277245782033744,0.9319931773879143,0.9294771241830065,0.9270320159450005
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'distance'}",0.03855323791503906,"[[56.0, 4.0], [3.0, 48.0]]",0.9375284997720018,0.9412524366471735,0.9381917211328976,0.9368274492698457
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.042043447494506836,"[[55.0, 5.0], [3.0, 48.0]]",0.9277245782033744,0.9329191033138402,0.930566448801743,0.9271181431895719
knn_classifier,cross_validation,False,False,True,False,"{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.039045095443725586,"[[55.0, 5.0], [3.0, 48.0]]",0.9277245782033744,0.9329191033138402,0.930566448801743,0.9271181431895719
knn_classifier,holdout,False,False,True,False,default,0.012024879455566406,"[[19, 1], [2, 16]]",0.9210526315789473,0.9194444444444444,0.9229691876750701,0.9205574912891985
knn_classifier,cross_validation,True,True,False,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.21155309677124023,"[[127.0, 10.0], [7.0, 74.0]]",0.921993911719939,0.9215259101056442,0.913761250296471,0.9169639976213523
knn_classifier,cross_validation,True,True,False,True,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.0944676399230957,"[[127.0, 10.0], [7.0, 74.0]]",0.921993911719939,0.9215259101056442,0.913761250296471,0.9169639976213523
